i,feasible,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure
1016,1,5.410017606306932,36.549996512984904,15.083214077565477,1.8611894526179849,0.8,21.295299101722804
1017,1,5.137162181487889,35.67883478731121,15.291047161878092,1.4026171915553802,0.888888888888889,24.49787278438601
1018,1,5.052625015908627,35.28258589637807,15.108794922516278,1.4105542393373924,0.8333333333333334,24.289209102701065
1019,1,4.8719219305465415,34.79270492913347,15.204844260789539,1.1832276914070199,0.8333333333333335,24.374450187805085
1020,1,5.141762625550677,35.66053703850096,15.042747874522309,1.6027915409298918,0.7666666666666667,22.98796330144547
1021,1,5.270403831436293,36.03611721437239,15.116054646066342,1.6568915296354576,0.8333333333333334,22.656192533643615
1022,1,4.832167602305632,34.785701107095555,15.362683716657552,1.0645556690379274,0.8666666666666668,24.913427587037386
1023,1,5.127383848538953,35.57806774760759,15.139044265582946,1.488881961036121,0.8333333333333335,24.162233755404287
1024,1,4.970761141269823,35.218225441897424,15.149678221649124,1.384067443977504,0.7666666666666667,24.019433110817594
1025,1,5.561896007594384,36.93015119154169,14.897705910845524,2.12639460476503,0.7555555555555556,21.752588166566927
1026,1,5.171581337757972,35.601607314665934,14.901264771555823,1.6811740719995782,0.7555555555555556,22.902722216341445
1027,1,5.8224791475981315,37.79286324731929,15.018728269259638,2.307357791822226,0.8333333333333334,20.584059342285126
1028,1,5.231484529216997,35.99914579773165,15.147940520767062,1.6307178816954726,0.8111111111111112,23.733831821644195
1029,1,5.084158765315675,35.28704620559931,14.99045281864465,1.498343152399634,0.8111111111111112,22.87196171676026
1030,1,5.055604124850027,35.30618407064289,15.11891580646682,1.4116730414586394,0.8333333333333334,23.87365430004969
1031,1,4.972783549675228,35.08749545996165,15.288784548911197,1.2033087873797528,0.9,24.162233755404287
1032,1,5.043644673242502,35.35126734867403,15.163474626415972,1.4006986245399546,0.8222222222222224,23.914498467243774
1033,1,5.071667937449182,35.287260846354606,15.04302908811478,1.45966014930094,0.8222222222222223,23.997076896630613
1034,1,4.995985334102566,35.18194077700332,15.118069529738039,1.3819339058424158,0.8,24.24481218479113
1035,1,5.016709097266806,35.208367880116754,15.104858803714126,1.3958463871924636,0.8111111111111112,24.124052243927387
1036,1,4.973331294990028,35.13987079188022,15.266144298727252,1.2469718425863492,0.8666666666666666,24.66569229887687
1037,1,5.203087199177844,35.73514806722943,15.06249829006744,1.592272717920406,0.8333333333333335,23.90609418184957
1038,1,5.638940460494264,37.00283643461983,14.733825886808354,2.2635800721862256,0.7444444444444446,21.70819124865699
1039,1,5.107009223865758,35.55648483039087,15.134767378316678,1.4919463208821349,0.8111111111111111,24.164896411121475
1040,1,5.088833858229155,35.53460796114599,15.387738437737063,1.275265917446177,0.9333333333333333,24.790895085455126
1041,1,5.375633475673106,36.42197980175741,14.953800815223644,1.9270149459922616,0.7333333333333335,22.43388553894085
1042,1,4.864828594014528,34.83256554408579,15.41510091920797,1.0267138278158752,0.9222222222222223,24.95782450494732
1043,1,5.120281293706764,35.62027343280288,15.189164147537541,1.4695372681314887,0.8333333333333335,23.997076896630613
1044,1,4.905610798767594,34.87279190731972,15.097495614983595,1.2963039294878813,0.788888888888889,24.164896411121475
1045,1,4.939051881768475,35.05114803979267,15.206573354580014,1.27192636947014,0.8222222222222223,24.162233755404287
1046,1,5.086342765131991,35.50010764288319,15.105005364364096,1.5004026750887007,0.788888888888889,22.9826379900111
1047,1,5.393133778595941,36.36092169680164,15.085335251657067,1.778231879310651,0.8555555555555555,21.868589751252134
1048,1,5.022022088991461,35.215874798843174,15.157557786085139,1.3521049274094856,0.8444444444444446,23.997076896630613
1049,1,6.353713126716575,39.633211947966096,14.896437416252398,3.0282605199685824,0.7555555555555556,19.632505306582654
1050,1,5.268916684494515,36.08058362021688,15.234379738826867,1.578015454928454,0.8777777777777778,22.87196171676026
1051,1,5.134675184531857,35.54207869665545,15.052643609848088,1.5418934552827215,0.8111111111111112,24.0832080767333
1052,1,5.323778877815516,36.31026973369989,15.124576568172335,1.7537055324517405,0.8000000000000002,22.531879842064026
1053,1,5.430952864279278,36.476969892471836,14.953982731439682,1.9267051802345259,0.7888888888888886,21.700770236761276
1054,1,5.1263611507069085,35.564699929841765,15.192321717705855,1.4377966092544634,0.8666666666666668,23.991335266953595
1055,1,4.981401863249497,35.23383807026967,15.316213058132899,1.244915095779068,0.8666666666666667,24.74827072826371
1056,1,4.886509847879369,34.907009468859144,15.25346135377458,1.188917809325551,0.8333333333333335,24.58045121377285
1057,1,5.239220315183803,35.92527439372279,15.112794081507001,1.622117632458484,0.8333333333333334,23.93951733714794
1058,1,5.012932638256155,35.362450854933414,15.251014295678509,1.3460666804513923,0.8222222222222224,24.24481218479113
1059,1,4.929053916606164,34.95558302952569,15.11978211017211,1.30533960306049,0.8000000000000002,24.24747484050831
1060,1,8.303043669053977,46.15209989928497,14.952973063423237,5.133903109331351,0.8444444444444446,15.524864270910095
1061,1,5.006902660197158,35.317512174404,15.333865293382958,1.2573346032867676,0.8777777777777779,24.663029643159685
1062,1,5.2397802712087795,36.00952325781319,15.174880112750932,1.6088098996593314,0.8333333333333334,23.771697822657078
1063,1,4.7928058476787125,34.408621481160274,15.017802062045819,1.198413193096954,0.777777777777778,23.82925738213975
1064,1,4.86603140041706,34.82814506758194,15.20625845585702,1.201505681585598,0.8111111111111112,24.66569229887687
1065,1,5.041659315013255,35.25407477521615,15.01433538655187,1.4825420747782094,0.7777777777777779,23.823515752462733
1066,1,5.127350249326707,35.603950505841034,15.17888895602105,1.4672427164514978,0.8444444444444446,24.147298553113032
1067,1,5.423646487081715,36.60990783425417,15.113526998745652,1.8572475752172537,0.8111111111111112,22.0917799462645
1068,1,5.17972584277136,35.630627262661115,15.084339118249448,1.535464490202222,0.8555555555555556,23.194854422411897
1069,1,5.234226604201709,35.974111952810595,15.16248290075126,1.6052709393249145,0.8333333333333335,23.44791502200678
1070,1,5.113674585710402,35.58564948898443,15.078867504098639,1.5500455676697902,0.777777777777778,24.104674195921618
1071,1,4.899888346201433,34.89495165771689,15.270632668903293,1.162339884414544,0.8666666666666668,24.624848131682786
1072,1,5.118934066114253,35.65894007214817,15.100344452179339,1.5638615003742757,0.7666666666666668,24.164896411121475
1073,1,5.144216687373805,35.7539483156427,15.187828540444848,1.5223933745472993,0.8111111111111112,24.33005326989515
1074,1,4.989576139836137,35.21342454655972,15.259524083867827,1.279606941089504,0.8555555555555556,24.079655326017452
1075,1,5.057585367344004,35.51218151501023,15.269146169452114,1.3801852809242214,0.8333333333333334,23.81343208484983
1076,1,5.0737239569593156,35.44061076704829,15.133126571299549,1.4544155044460287,0.8111111111111112,24.33005326989515
1077,1,5.111403124917135,35.5457268484387,15.135578751170288,1.484115707958634,0.8222222222222223,23.23569858960598
1078,1,5.414967023891042,36.469041569350345,14.968938840037303,1.9177953704993207,0.7777777777777778,22.737565357567767
1079,1,5.0445532914549345,35.486959118546174,15.384900034113839,1.27609005380987,0.888888888888889,24.457028617191924
1080,1,4.856129739006592,34.597978237581955,15.118927401120633,1.171892996965416,0.8444444444444446,24.159571099687103
1081,1,5.055847672695288,35.42373305156408,15.16644476389289,1.4265774708890613,0.8111111111111113,24.079655326017452
1082,1,5.311161408071263,36.16053859821761,15.10489376910453,1.7058059088917383,0.8333333333333334,21.786011321865296
1083,1,5.230460583508253,36.014180095835066,15.161914653203699,1.626413226105519,0.8111111111111112,23.914498467243774
1084,1,5.00850905518055,35.23257588002536,15.326404224475096,1.2228854399880178,0.9111111111111111,24.412631699281988
1085,1,5.054583489620796,35.37830265663265,15.256890564873592,1.3289145830358942,0.8777777777777779,24.24747484050831
1086,1,5.23975053550924,35.94539737593838,15.106361110050921,1.6368176445381044,0.8222222222222222,23.795417908598733
1087,1,5.186823152720731,35.702675986981845,15.10014583662229,1.5526466230976093,0.8444444444444446,23.664100523366077
1088,1,4.890961792092149,34.861701222060994,15.288793708446889,1.135445342463145,0.8777777777777778,24.49787278438601
1089,1,5.330054258476377,36.315566882952325,15.193371487186116,1.6947931547118833,0.8444444444444444,24.079655326017452
1090,1,5.097134851463664,35.49454979788483,15.255186606050271,1.3650958989651343,0.888888888888889,23.664100523366077
1091,1,4.909560034845908,34.90230264670117,15.271504926990817,1.1605050049805878,0.8777777777777779,24.415294354999173
1092,1,5.088565098700121,35.4772560601183,15.223737539726043,1.3877047713331818,0.8666666666666668,23.914498467243774
1093,1,5.005044355710757,35.327176416746916,15.24473368686399,1.3384956069322376,0.8222222222222224,24.24747484050831
1094,1,5.823428440356978,37.9156561586743,15.129116929369047,2.270992618497256,0.8444444444444444,20.584059342285126
1095,1,5.071767394348144,35.310334603828174,15.201859541096585,1.3355385072116688,0.9000000000000001,24.24747484050831
1096,1,4.868465379735949,34.62816393830549,14.968227782479147,1.3083472355601766,0.7666666666666668,23.23569858960598
1097,1,5.188604608165494,35.83000405325253,15.29277522621197,1.4481512002761965,0.9,23.545019964721035
1098,1,5.387700585949632,36.372389053373524,14.86508360037718,1.9733332101323142,0.7222222222222224,21.783348666148115
1099,1,5.233612062458724,35.90142756127,15.109257726035533,1.616526258621864,0.8333333333333334,24.079655326017452
1100,1,5.978254624189797,38.23884238202708,14.81209418794978,2.6196994835239886,0.7555555555555554,22.174358375651337
1101,1,5.519285264642053,36.676145092482614,14.937372615852363,1.9930592128518896,0.8222222222222223,20.834457286162824
1102,1,5.134901350132371,35.736333004888046,15.239021850340732,1.4749853236244164,0.8333333333333334,24.33005326989515
1103,1,4.961395927575012,35.089922543129816,15.238982013978951,1.2521343198721198,0.8555555555555556,24.24747484050831
1104,1,5.119203604287899,35.551508419213576,15.160328461613416,1.4621356838474346,0.8444444444444446,24.206630673314226
1105,1,4.91448631042332,35.01707968265676,15.406087644746027,1.0979310940178653,0.9111111111111112,24.830849157650547
1106,1,4.97995103890707,35.256961309723756,15.37786844675076,1.204111842444451,0.888888888888889,24.66569229887687
1107,1,5.152995270999062,35.80037468719162,15.301430652625276,1.4436155717581327,0.8666666666666668,24.164896411121475
1108,1,6.95308578915942,41.60506020470052,15.001412560723274,3.585930212936511,0.8444444444444444,17.91222489345197
1109,1,5.0084021663640845,35.17468151308273,15.121095129033392,1.3700896775979083,0.8222222222222223,23.664100523366077
1110,1,4.9431931221221,34.977878245002344,15.201380335838548,1.2398540059232301,0.8555555555555556,24.49787278438601
1111,1,6.274218408774911,39.20222585456,14.857173217558229,2.8959598064811813,0.8,21.16210834799299
1112,1,5.008315663422763,35.173572587677874,15.12048174784535,1.3701289565883175,0.8222222222222223,23.68911939327024
1113,1,5.091588834804094,35.50493433233055,15.196337887807685,1.4226047040902452,0.8444444444444446,24.164896411121475
1114,1,5.039265650237551,35.23336304668123,14.944159769949117,1.533533020779514,0.7444444444444444,24.415294354999173
1115,1,5.076760921891352,35.40557051514679,15.281051728190159,1.310785315885122,0.9111111111111111,23.914498467243774
1116,1,4.948478373214682,34.97742823415417,15.187427489896091,1.249005899602144,0.8555555555555556,23.664100523366077
1117,1,5.0071210015498275,35.23196268084121,15.187829394397408,1.3409901862376843,0.8333333333333334,24.164896411121475
1118,1,5.246982219392344,36.03095387283161,15.192730640572233,1.6003493824142343,0.8444444444444444,23.153120160219146
1119,1,4.692995970926979,34.11708237980975,15.136015545027616,1.007609689177431,0.8222222222222223,24.66569229887687
1120,1,4.9871584329547085,35.22333534779253,15.212501488658983,1.3253700494174472,0.8222222222222222,24.02209576653478
1121,1,5.048964093968191,35.441490281840714,15.31901174457293,1.3085630049723587,0.8777777777777779,24.24747484050831
1122,1,5.0647943233640635,35.33211193987889,15.135036268704416,1.4058649860085402,0.8444444444444446,23.997076896630613
1123,1,4.840370271225148,34.70963683530337,15.182993426680245,1.1775129569439235,0.8111111111111112,24.33005326989515
1124,1,5.25617674328713,36.036258471791996,15.112324448910742,1.666832820953133,0.8111111111111112,23.82925738213975
1125,1,4.879414214327504,34.72300636528375,15.19371268195755,1.156304778233995,0.8666666666666667,24.162233755404287
1126,1,5.12948255648579,35.65477767898733,15.231964281618907,1.4450978533979857,0.8555555555555556,23.664100523366077
1127,1,5.801675039290984,37.87117150586773,15.232568872650353,2.1723816238927123,0.888888888888889,20.33366139840743
1128,1,5.103436205883004,35.52865418203955,15.244431362884153,1.3873378928311546,0.8777777777777779,23.746678952752916
1129,1,6.004624235014098,38.43320047070103,15.072899301225629,2.4772821042314073,0.8555555555555555,21.783348666148115
1130,1,5.130367643940883,35.559708845831096,15.097273999406973,1.5143128749316435,0.8222222222222223,24.164896411121475
1131,1,4.98837761116482,35.22053835636138,15.36918093089165,1.1903551278223239,0.9111111111111111,24.745608072546524
1132,1,5.062117702157132,35.34555222354842,15.131824208510896,1.4161901577310956,0.8333333333333334,23.40085544837966
1133,1,5.61802456948696,37.10963826116339,15.030163466850501,2.0719926647096827,0.8333333333333334,20.584059342285126
1134,1,5.2732670913739215,35.979137620838046,14.94426717342097,1.7746455357764803,0.7666666666666668,22.30133372294811
1135,1,5.195763071684745,35.78443111615704,15.11852561579791,1.5713488504092943,0.8333333333333335,24.079655326017452
1136,1,5.210344945048914,35.6770894938551,14.878578086729304,1.7177555512432754,0.7666666666666667,22.98796330144547
1137,1,5.041481667545867,35.320292374763966,15.206412454956324,1.350637303098587,0.8555555555555556,24.189915281025637
1138,1,5.995001440163494,38.54701402873401,15.122783720161532,2.4930747887295746,0.8222222222222223,19.797662165356332
1139,1,5.487934644727145,36.72465729567511,14.993981729443735,1.9826016492995817,0.788888888888889,23.315614363275635
1140,1,5.047153655589577,35.290435764536404,15.189530358097537,1.348236127224888,0.8666666666666667,23.914498467243774
1141,1,4.9963432919403585,35.248650139090245,15.329378930679797,1.2336677962805884,0.888888888888889,24.415294354999173
1142,1,4.946911370146647,35.01133548706237,15.27775497815784,1.188978880619267,0.888888888888889,24.162233755404287
1143,1,5.318905899664981,36.133489377745576,14.983584817561802,1.7924769512443604,0.7888888888888886,22.652324272463748
1144,1,4.989159182915262,35.174613430687074,15.19085010893736,1.3198599598263405,0.8333333333333335,24.24747484050831
1145,1,5.092425206316233,35.56980098943017,15.30381998855369,1.3614610781816703,0.8777777777777779,24.415294354999173
1146,1,5.48457930045623,36.8530591741867,15.079205345912978,1.9722902348609865,0.7777777777777779,21.501300127690563
1147,1,5.704434491571358,37.50404053880889,15.084752868943003,2.170770859566887,0.8222222222222223,22.56974584307691
1148,1,5.068605071215817,35.45738853773293,15.260168463529848,1.3567949813355222,0.8666666666666668,24.415294354999173
1149,1,5.076203901833214,35.39359875533153,15.131771371098637,1.4322408932669741,0.8333333333333335,24.019433110817594
1150,1,5.134759234643167,35.56987216802832,15.093626048675938,1.5201326161514062,0.8222222222222223,24.079655326017452
1151,1,5.187343709290685,35.86862665405505,15.24418217026407,1.5082355859904513,0.8555555555555556,24.3717875320879
1152,1,5.224293258101141,35.88956790280332,15.08383563197682,1.6369285092461898,0.8111111111111112,23.150457504501958
1153,1,5.071418086001384,35.39870905526255,15.168193016188154,1.4059595261472668,0.8444444444444444,23.746678952752916
1154,1,5.216490526533016,35.7870035099024,15.026594287159265,1.6409012748242517,0.8111111111111111,23.115828743740906
1155,1,4.957455300258,35.0629726642447,15.188328185202689,1.2843276535019943,0.8333333333333334,24.415294354999173
1156,1,4.9698369840856,35.11858622025495,15.157889512854233,1.330565361145124,0.8111111111111112,24.164896411121475
1157,1,5.340632053409445,36.22873200215415,15.080406231589754,1.7448620685471041,0.8333333333333334,22.033746610025812
1158,1,4.866410954858485,34.711457537844545,15.09705080888784,1.239118640022956,0.8,23.89601051423667
1159,1,5.442576486817666,36.591390693542614,15.050804998082269,1.89288986208899,0.8111111111111112,22.033746610025812
1160,1,5.023437177598733,35.21119001727091,15.211103590670849,1.3037350193838115,0.8777777777777778,24.162233755404287
1161,1,5.074189936309755,35.46776019220501,15.132157398604875,1.4678151316650887,0.8000000000000002,24.415294354999173
1162,1,4.906625247594439,34.81583618104128,14.991211537151003,1.3592858503945735,0.7555555555555556,24.162233755404287
1163,1,4.9898014074543156,35.25461217093735,15.370966031986473,1.2042267023214677,0.9,24.663029643159685
1164,1,5.024985679597986,35.367193854379295,15.304509515640211,1.2971693854774022,0.8666666666666667,24.415294354999173
1165,1,5.171761360218142,35.61509708439798,15.012178637697552,1.5932095659639232,0.8111111111111111,23.19751707812908
1166,1,5.492502099258614,36.791783744956945,15.154280796070847,1.8758888657532338,0.8555555555555557,21.710853904374176
1167,1,4.783762855714683,34.513809400038966,15.262099880694404,1.0446846943648678,0.8555555555555557,24.24747484050831
1168,1,4.963377118037075,35.155343905630374,15.202245890250712,1.3132470046726126,0.8111111111111111,23.914498467243774
1169,1,5.209815910279206,35.801519970372105,15.07497378913622,1.6097833899591476,0.8222222222222224,23.914498467243774
1170,1,5.516147346599943,36.769775518810775,14.995816581952216,1.9890104145984107,0.8111111111111111,21.5356133779876
1171,1,5.445169053889951,36.51243153763557,14.923864261315964,1.9623084124086219,0.777777777777778,22.531879842064026
1172,1,5.069229937859541,35.5189117794033,15.284709810250117,1.364645534449169,0.8555555555555556,24.033069529146346
1173,1,4.891814550601593,34.845142213229416,15.213387482570955,1.1913076012143544,0.8444444444444446,23.997076896630613
1174,1,5.224929542124578,35.93357132069495,15.115377750651199,1.6305682360938145,0.8111111111111112,23.746678952752916
1175,1,5.045309314308378,35.119598631589355,15.04521910201535,1.391201624001034,0.8555555555555556,23.483433877766497
1176,1,4.971187178872667,35.057676917045384,15.250170461026038,1.2228157020348078,0.888888888888889,24.416184449997836
1177,1,5.0299732737756715,35.16785262614293,14.91869614674544,1.5286719627358674,0.7444444444444446,23.320939674710004
1178,1,5.225365830887819,35.9413141511181,15.07961029490474,1.6644015574732431,0.788888888888889,23.914498467243774
1179,1,5.890320342042145,38.05885118105084,15.044555696208374,2.3788021517669202,0.8333333333333335,20.914373059832478
1180,1,5.273310651600271,35.97400328528983,15.021247814804413,1.7067988481899652,0.8111111111111112,22.48716741369007
1181,1,5.145159003614456,35.805531611741834,15.264780254415484,1.4808792565258424,0.8333333333333335,24.164896411121475
1182,1,5.18363302481488,35.708189478573665,15.011314783629539,1.632223674141899,0.788888888888889,24.07746644705628
1183,1,5.063127805232315,35.39780886455272,15.148385746947087,1.4262717161454412,0.8222222222222223,24.189915281025637
1184,1,5.055422415272446,35.46996737031039,15.283367794164686,1.3492254088084878,0.8555555555555556,24.58045121377285
1185,1,5.129557915999119,35.637915367158236,15.01664400785402,1.6200609690019168,0.7444444444444444,23.737384572360046
1186,1,5.0983886267648355,35.551207192365126,15.233956709419022,1.4092460726571758,0.8555555555555556,24.164896411121475
1187,1,5.072447115460896,35.509459989441595,15.249054867602199,1.388968603264252,0.8444444444444446,24.289209102701065
1188,1,5.256487340289682,36.02612291750774,15.103881654042398,1.6690828327706106,0.8111111111111112,24.124052243927387
1189,1,4.983457621964273,35.1807365587741,15.351840843821625,1.1886479200065803,0.9111111111111111,23.905204086850905
1190,1,5.131216782115137,35.64703497015755,15.282382219731234,1.3977938806020656,0.888888888888889,23.914498467243774
1191,1,5.04716133551273,35.266559828075486,15.070301267778492,1.4382820604691315,0.8111111111111112,24.164896411121475
1192,1,5.76532298409008,37.675424052586315,15.0571517462652,2.246299445944565,0.8222222222222223,19.715083735969493
1193,1,5.07300474960207,35.52812209432496,15.221208597626312,1.4211608922833705,0.8222222222222224,24.079655326017452
1194,1,4.687691902200737,34.18558926953834,15.140612228953511,1.0384919742474745,0.7888888888888891,24.164896411121475
1195,1,5.053217334333642,35.28542889084634,15.149895240194786,1.3766942849670707,0.8555555555555556,23.914498467243774
1196,1,5.092335499494013,35.500931703099496,15.150914248220337,1.4589603281455334,0.8222222222222224,24.164896411121475
1197,1,4.979921622307311,35.078647091249806,15.203003145432179,1.2686580445729279,0.8666666666666667,24.49787278438601
1198,1,5.413451357686548,36.42127190760879,15.038027358098656,1.8372946193593822,0.8333333333333334,23.233035933888797
1199,1,5.194328581988906,35.79210160953676,15.04704007255553,1.6363775251789359,0.788888888888889,24.124052243927387
1200,1,4.990420478935107,35.165437105325765,15.20092296256061,1.3063822452533673,0.8444444444444446,24.333606020611
1201,1,5.157198806660851,35.651723652672395,15.077306684494776,1.5619997241905783,0.8111111111111112,23.858144513223785
1202,1,4.99601009427887,35.071761585961816,15.034924500455649,1.4006375283501749,0.8,24.164896411121475
1203,1,5.019728825418368,35.18901713712682,15.122971392846159,1.3699136727003873,0.8333333333333334,24.164896411121475
1204,1,5.118939099460243,35.57083169074159,15.155339481109346,1.4756064650631875,0.8333333333333334,24.164896411121475
1205,1,4.997855058892699,35.32908834401182,15.264693254860209,1.3258265373563929,0.8222222222222223,24.24747484050831
1206,1,5.491804535090645,36.78307236249038,15.109026473910724,1.9105620271118648,0.8333333333333334,22.24596304242661
1207,1,4.865750639273534,34.78607641033378,15.155018410412884,1.225346529836004,0.8000000000000002,24.441203319902
1208,1,4.842653358942404,34.6490646906858,15.151679081771938,1.1744947683065656,0.8222222222222222,24.58045121377285
1209,1,5.162810285323344,35.75647627076757,15.24304772546417,1.467904717724187,0.8666666666666667,23.746678952752916
1210,1,5.144114929593073,35.59191443885568,15.126631379057491,1.4980690787654187,0.8444444444444446,23.997076896630613
1211,1,5.255459558404653,36.07791738772053,15.105102678313303,1.692941047401677,0.788888888888889,23.68645673755306
1212,1,5.157575984583485,35.60434741810685,15.040610844177847,1.570671539546681,0.8111111111111112,22.32943156681211
1213,1,4.966125987340501,35.071209618305446,15.212687949557148,1.2634260545451972,0.8555555555555556,24.079655326017452
1214,1,4.911360182431307,34.93717927844751,15.131238278229537,1.2952712776998478,0.7888888888888891,24.187252625308453
1215,1,5.304317982888694,36.19370466394136,15.167770923725453,1.6712394573486724,0.8444444444444446,23.57578046430222
1216,1,5.062627910632063,35.28988072288553,15.129012829487037,1.3920998361186345,0.8555555555555557,24.164896411121475
1217,1,5.385083759015272,36.47069456657989,15.16860389093711,1.763014113420408,0.8444444444444446,23.563034140972132
1218,1,5.113612311026675,35.62601146002067,15.129704189277543,1.5259047308588984,0.7888888888888891,23.91183581152659
1219,1,4.916669455576833,35.00732875967413,15.210941719253926,1.258111403351722,0.8111111111111112,24.24481218479113
1220,1,4.895799561221121,34.889519631250856,15.277068327015918,1.1562387701841175,0.8666666666666668,24.66569229887687
1221,1,5.215467461891634,35.805845411655504,14.942231774215076,1.7219421025566002,0.7555555555555556,22.236769469812373
1222,1,5.120497928815142,35.65105448110388,15.232057879454972,1.447498092583164,0.8444444444444444,23.997076896630613
1223,1,5.063865795997316,35.45725497942204,15.171069444211385,1.4346683266293867,0.8111111111111113,24.24747484050831
1224,1,5.4250139825708255,36.55064835486867,15.004596400868348,1.9212259251180646,0.777777777777778,22.031083954308627
1225,1,5.1517759588545315,35.727783093913274,15.229592089161434,1.4710144533449514,0.8555555555555557,23.914498467243774
1226,1,4.921264864338075,34.97605552799528,15.276728832588637,1.1853103987171139,0.8666666666666668,24.33005326989515
1227,1,4.982201325585564,35.18381932905125,15.053784772107376,1.4439351134640177,0.7444444444444444,23.914498467243774
1228,1,6.083266299542316,38.7962159159314,15.14407048500788,2.5508397967866943,0.8555555555555556,19.382107362704954
1229,1,5.239039549011238,35.85532247760694,15.100994254521703,1.5992594710026602,0.8555555555555556,24.038811158823364
1230,1,4.942782677242748,35.03234262556229,15.263747825255185,1.212726769461752,0.8666666666666667,24.624848131682786
1231,1,4.969475643620537,35.178251838359905,15.32525806584279,1.216652642965515,0.8777777777777778,24.916980337753234
1232,1,5.162101751385273,35.65463871153302,15.087117120609435,1.5527274160306426,0.8222222222222223,24.24747484050831
1233,1,4.978302901139054,35.18325162905362,15.225326915727575,1.2997548214217114,0.8333333333333335,24.412631699281988
1234,1,5.205539630887311,35.92978744285458,15.121985950772538,1.6323088841402054,0.7888888888888889,23.652143487256023
1235,1,4.950786457825941,35.078299206532805,15.176580349238062,1.3046757989818565,0.8111111111111112,24.415294354999173
1236,1,5.731736283875658,37.60791203973209,15.13323724872014,2.1656643659491244,0.8444444444444444,21.868589751252134
1237,1,5.339257647935435,36.27013317196433,15.236611779627106,1.6323032042367076,0.9000000000000001,22.452854163393035
1238,1,4.964284124597247,35.191470580946856,15.308115608017424,1.2398946031188174,0.8555555555555556,24.58045121377285
1239,1,4.987010585553367,35.00915760996518,14.889451517212725,1.4989737474021312,0.7333333333333335,23.771697822657078
1240,1,5.460753855381348,36.53904434725361,14.782342545319352,2.0877493818345996,0.711111111111111,21.212720672335962
1241,1,5.685842105395591,37.3891307326402,14.985270589673572,2.209900221468053,0.788888888888889,21.038685751412064
1242,1,5.17441104849938,35.688744407314594,15.121611190049176,1.5336925275906006,0.8444444444444446,24.164896411121475
1243,1,5.182859717811144,35.75967753538666,15.234301437238592,1.4673952573401967,0.8888888888888891,22.98796330144547
1244,1,4.973267299450297,35.078083429494455,15.199476915066588,1.274524681268574,0.8555555555555556,24.330943364893812
1245,1,5.407333136705007,36.48110872093307,14.936977856455675,1.9542361878590915,0.7444444444444446,23.153120160219146
1246,1,4.934469549899314,35.00996752941806,15.227806127155862,1.2366369435539668,0.8444444444444446,23.997076896630613
1247,1,5.067249748572056,35.371526288128145,15.15843231074494,1.4034057407312739,0.8444444444444446,23.315614363275635
1248,1,5.645826196672918,37.223009686174564,15.023800553948055,2.1177287853520776,0.8222222222222222,21.618191807374437
1249,1,4.79683344741156,34.302601159971,15.048929343641824,1.1200993427476371,0.8444444444444446,23.785334240985833
1250,1,4.991990859189945,35.27757811387938,15.200474203332448,1.3588765690714948,0.8000000000000002,24.24747484050831
1251,1,5.2429100371184,35.819740148507414,14.983229347703059,1.6807234473300616,0.8111111111111112,23.070541730832307
1252,1,4.95639764896746,35.0967317005638,15.216508631584952,1.2767937013535196,0.8333333333333334,24.49787278438601
1253,1,4.883332293134375,34.83459327050997,15.308245627007807,1.1097377092018224,0.888888888888889,24.415294354999173
1254,1,5.196495577742418,35.89955472576135,15.385618418503707,1.3983281851402016,0.9333333333333333,24.412631699281988
1255,1,5.116052280606341,35.54465193441708,15.10255201511596,1.5094789310246834,0.8111111111111112,23.239251340321832
1256,1,5.474871177029889,36.62553687595018,14.871923283419543,2.045748621555549,0.7444444444444446,21.786011321865296
1257,1,5.552226347157142,36.93419245010514,15.026865444119275,2.0231168169184923,0.8111111111111111,23.153120160219146
1258,1,5.21171795961244,35.93104435205505,15.127260972696257,1.6255074688875146,0.8000000000000002,22.737565357567767
1259,1,4.947755242195638,35.022032178718305,15.141959542317641,1.3090006609906382,0.8111111111111111,24.415294354999173
1260,1,4.946953961808344,35.08111079383652,15.249295326993913,1.2460252318014176,0.8444444444444446,24.164896411121475
1261,1,4.931397095539068,35.02474479147155,15.186139583921832,1.2804515041722582,0.8111111111111112,24.164896411121475
1262,1,4.996717842493778,35.25634073047751,15.25324889773365,1.3017994968552566,0.8444444444444447,24.539607046578762
1263,1,4.897560087129959,34.92937548270403,15.241863864682523,1.2041048066685502,0.8333333333333335,24.412631699281988
1264,1,5.359610120976035,36.34452087649139,14.977146913619114,1.8782238312325363,0.7555555555555556,21.532950722270414
1265,1,4.983040769297099,35.13191917740056,15.073210275441257,1.4025736162467566,0.7777777777777779,24.415294354999173
1266,1,5.521147156731627,36.667829435462615,14.865583055846967,2.0492581449599303,0.788888888888889,22.11632503941265
1267,1,5.961801351359431,38.268334577740184,14.937435862791494,2.5348579877561006,0.7888888888888891,20.197801094271362
1268,1,4.95805856781172,35.09414453657993,15.291244062571831,1.2112928778861647,0.8777777777777779,24.164896411121475
1269,1,5.910736192858638,37.971348853960045,14.804541204462536,2.5318665927894357,0.7666666666666667,20.197801094271362
1270,1,5.309223732372503,36.159437987958924,15.149537034312248,1.6682694545929568,0.8555555555555556,22.567083187359724
