ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
3900,1,-4.042367550767334,4.042367550767334,30.759275424941112,13.55122162899363,1.0782033149105439,0.42222222222222217,23.664100523366077,-4.008096042345756,1.071946620941162,3.7101571237095827,0.09553180000000339
3950,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.868453518848082,0.3103506565093994,3.7101571237095827,0.10603630000002795
4000,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8588790302040774,0.08678057789802551,3.7101571237095827,0.09170299999999543
4050,1,-3.9268322820317207,3.9268322820317207,30.409893939354557,13.504394654218645,1.007775617713163,0.3777777777777777,23.664100523366077,-3.873280559245033,0.4884057939052582,3.7101571237095827,0.10649989999996023
4100,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8501879587101877,0.5719448328018188,3.7101571237095827,0.10844299999996565
4150,1,-3.9268322820317207,3.9268322820317207,30.409893939354557,13.504394654218645,1.007775617713163,0.3777777777777777,23.664100523366077,-3.854267818792085,0.36340582370758057,3.7101571237095827,0.09400820000001886
4200,1,-3.9268322820317207,3.9268322820317207,30.409893939354557,13.504394654218645,1.007775617713163,0.3777777777777777,23.664100523366077,-3.862037586193908,0.5603506565093994,3.7101571237095827,0.0977247999999804
4250,1,-3.853546242286112,3.853546242286112,30.171962687326936,13.473265909297748,0.9566251043919619,0.35555555555555557,23.664100523366077,-3.839003332009449,0.4353506565093994,3.7101571237095827,0.10386800000003404
4300,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.813267844600612,0.6875035762786865,3.7101571237095827,0.0924656999999911
4350,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.811052230621001,0.2410886287689209,3.7101571237095827,0.10021269999998594
